InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
549720,22227,HANGING HEART MIRROR DECORATION ,1,2011-04-11 15:25:00,0.65,14606.0,United Kingdom
550785,17084J,LOVE POTION MASALA INCENSE,25,2011-04-20 14:02:00,0.21,15517.0,United Kingdom
536874,84925D,LA PALMIERA WALL THERMOMETER,1,2010-12-03 11:35:00,2.55,16891.0,United Kingdom
573897,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2,2011-11-01 14:29:00,1.25,16729.0,United Kingdom
561195,22659,LUNCH BOX I LOVE LONDON,2,2011-07-25 13:57:00,1.95,14796.0,United Kingdom
550016,22427,ENAMEL FLOWER JUG CREAM,6,2011-04-14 10:54:00,5.95,15416.0,United Kingdom
575059,23323,WHITE WICKER STAR ,1,2011-11-08 12:25:00,2.1,14071.0,United Kingdom
557019,22357,KINGS CHOICE BISCUIT TIN,1,2011-06-16 12:45:00,4.25,15907.0,United Kingdom
551953,22898,CHILDRENS APRON APPLES DESIGN,8,2011-05-05 11:53:00,1.95,13448.0,United Kingdom
556527,21936,RED RETROSPOT PICNIC BAG,2,2011-06-13 11:33:00,2.95,16205.0,United Kingdom
570251,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-10-10 09:06:00,1.95,17025.0,United Kingdom
556021,22384,LUNCH BAG PINK POLKADOT,10,2011-06-08 12:03:00,1.65,12921.0,United Kingdom
578686,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-25 09:18:00,12.75,13050.0,United Kingdom
563906,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-08-21 11:50:00,7.95,14246.0,United Kingdom
545417,21903,MAN FLU METAL SIGN,12,2011-03-02 13:42:00,2.1,15622.0,United Kingdom
575852,22747,POPPY'S PLAYHOUSE BATHROOM,3,2011-11-11 12:17:00,2.1,17238.0,United Kingdom
576611,23229,VINTAGE DONKEY TAIL GAME ,1,2011-11-15 16:29:00,3.75,17357.0,United Kingdom
578265,21175,GIN + TONIC DIET METAL SIGN,12,2011-11-23 13:28:00,2.55,13018.0,United Kingdom
562772,23312,VINTAGE CHRISTMAS GIFT SACK,2,2011-08-09 12:07:00,4.15,13097.0,United Kingdom
537332,84836,ZINC METAL HEART DECORATION,12,2010-12-06 11:58:00,1.25,14344.0,United Kingdom
540697,22458,CAST IRON HOOK GARDEN FORK,8,2011-01-11 09:20:00,2.55,16670.0,United Kingdom
549568,22294,HEART FILIGREE DOVE  SMALL,24,2011-04-10 15:09:00,1.25,15665.0,United Kingdom
575977,23106,ZINC HEARTS PLANT POT HOLDER,3,2011-11-13 13:27:00,2.89,17287.0,United Kingdom
560262,23091,ZINC HERB GARDEN CONTAINER,2,2011-07-17 13:40:00,6.25,14224.0,United Kingdom
573345,22377,BOTTLE BAG RETROSPOT ,4,2011-10-30 12:14:00,2.1,17609.0,United Kingdom
577258,23290,SPACEBOY CHILDRENS BOWL,1,2011-11-18 12:27:00,-15.5,16764.0,United Kingdom
581021,22465,HANGING METAL STAR LANTERN,12,2011-12-07 10:24:00,-15.5,14769.0,United Kingdom
571565,22130,PARTY CONE CHRISTMAS DECORATION ,12,2011-10-18 10:18:00,-15.5,12720.0,Germany
561885,21847,GREEN  DIAMANTE PEN IN GIFT BOX,1,2011-07-31 13:13:00,-15.5,15532.0,United Kingdom
552191,22968,ROSE COTTAGE KEEPSAKE BOX ,2,2011-05-06 14:12:00,-15.5,16832.0,United Kingdom
547871,20713,JUMBO BAG OWLS,3,2011-03-27 14:28:00,PRECIO_INVALIDO,16931.0,United Kingdom
574260,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-03 13:58:00,PRECIO_INVALIDO,13014.0,United Kingdom
560878,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-07-21 15:16:00,PRECIO_INVALIDO,14410.0,United Kingdom
568185,21329,DINOSAURS  WRITING SET ,1,2011-09-25 14:08:00,PRECIO_INVALIDO,16594.0,United Kingdom
569220,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-10-02 13:26:00,PRECIO_INVALIDO,16007.0,United Kingdom
576599,23367,SET 12 COLOUR PENCILS SPACEBOY ,-50,2011-11-15 15:06:00,0.65,14544.0,United Kingdom
563946,85049G,CHOCOLATE BOX RIBBONS ,-50,2011-08-22 10:15:00,1.25,17527.0,United Kingdom
576933,23206,LUNCH BAG APPLE DESIGN,-50,2011-11-17 11:29:00,1.65,15529.0,United Kingdom
565226,22624,IVORY KITCHEN SCALES,-50,2011-09-02 08:50:00,8.5,16992.0,United Kingdom
580404,23367,SET 12 COLOUR PENCILS SPACEBOY ,-50,2011-12-04 12:01:00,0.65,13596.0,United Kingdom
578999,20846,ZINC HEART LATTICE T-LIGHT HOLDER,4,2005-01-01 10:00:00,1.25,17595.0,United Kingdom
537404,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2005-01-01 10:00:00,1.95,17191.0,United Kingdom
555591,79321,CHILLI LIGHTS,4,2005-01-01 10:00:00,5.75,15073.0,United Kingdom
572703,23266,SET OF 3 WOODEN STOCKING DECORATION,2,2005-01-01 10:00:00,1.25,16110.0,United Kingdom
562444,21917,SET 12 KIDS  WHITE CHALK STICKS,12,2005-01-01 10:00:00,0.42,14713.0,United Kingdom
550196,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-04-15 10:09:00,12.75,,United Kingdom
574253,22045,SPACEBOY GIFT WRAP,25,2011-11-03 13:30:00,0.42,,United Kingdom
550637,23206,LUNCH BAG APPLE DESIGN,4,2011-04-19 15:39:00,1.65,,United Kingdom
550202,23008,DOLLY GIRL BABY GIFT SET,1,2011-04-15 10:27:00,16.95,,United Kingdom
578323,23321,SMALL WHITE HEART OF WICKER,3,2011-11-23 17:19:00,1.65,,United Kingdom
574544,22199,FRYING PAN RED RETROSPOT,4,2011-11-04 14:49:00,4.25,,United Kingdom
566634,21165,BEWARE OF THE CAT METAL SIGN ,24,2011-09-14 10:42:00,1.69,,United Kingdom
568103,21242,RED RETROSPOT PLATE ,8,2011-09-23 15:45:00,1.69,,Germany
537852,22563,HAPPY STENCIL CRAFT,4,2010-12-08 15:56:00,1.25,,United Kingdom
538069,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,3,2010-12-09 14:08:00,0.65,,United Kingdom
568049,23366,SET 12 COLOURING PENCILS DOILY,1,2011-09-23 12:38:00,0.65,17841.0,United Kingdom
572219,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-21 13:17:00,2.08,17463.0,United Kingdom
556481,22673,FRENCH GARDEN SIGN BLUE METAL,2,2011-06-12 13:00:00,1.25,16115.0,United Kingdom
547511,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-03-23 13:44:00,8.25,17411.0,United Kingdom
580640,23322,LARGE WHITE HEART OF WICKER,2,2011-12-05 12:51:00,2.95,16910.0,United Kingdom
574312,23570,TRADITIONAL PICK UP STICKS GAME ,1,2011-11-03 17:39:00,1.25,17221.0,United Kingdom
540349,21934,SKULL SHOULDER BAG,10,2011-01-06 14:07:00,1.65,15379.0,United Kingdom
575510,22549,PICTURE DOMINOES,72,2011-11-10 10:33:00,1.25,14646.0,Netherlands
560392,16161U,WRAP SUKI AND FRIENDS,50,2011-07-18 13:30:00,0.42,13911.0,United Kingdom
549522,22560,TRADITIONAL MODELLING CLAY,24,2011-04-08 15:34:00,1.25,16873.0,United Kingdom
561224,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,2011-07-26 09:55:00,1.79,13629.0,United Kingdom
576339,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,2011-11-14 15:27:00,12.46,14096.0,United Kingdom
537392,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2010-12-06 13:58:00,1.95,17068.0,United Kingdom
564351,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2011-08-24 14:59:00,0.42,13881.0,United Kingdom
551414,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-04-28 13:35:00,6.75,15622.0,United Kingdom
566307,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-12 09:37:00,2.49,14307.0,United Kingdom
562537,22142,CHRISTMAS CRAFT WHITE FAIRY ,6,2011-08-05 15:02:00,1.45,12517.0,Germany
567846,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-09-22 13:13:00,1.95,13486.0,United Kingdom
540348,22084,PAPER CHAIN KIT EMPIRE,6,2011-01-06 13:56:00,2.95,12841.0,United Kingdom
547358,84558A,3D DOG PICTURE PLAYING CARDS,2,2011-03-22 12:25:00,2.95,15998.0,United Kingdom
579559,23210,WHITE ROCKING HORSE HAND PAINTED,1,2011-11-30 11:30:00,1.25,16764.0,United Kingdom
538863,21248,DOOR HANGER  MUM + DADS ROOM,1,2010-12-14 14:15:00,1.45,16919.0,United Kingdom
547884,21982,PACK OF 12 SUKI TISSUES ,24,2011-03-28 09:07:00,0.29,13481.0,United Kingdom
552262,22440,BALLOON WATER BOMB PACK OF 35,20,2011-05-08 11:37:00,0.42,14911.0,EIRE
547086,23052,RECYCLED ACAPULCO MAT TURQUOISE,8,2011-03-20 15:46:00,8.25,12428.0,Finland
570885,22386,JUMBO BAG PINK POLKADOT,10,2011-10-13 10:20:00,2.08,14211.0,United Kingdom
550994,20726,LUNCH BAG WOODLAND,3,2011-04-21 19:55:00,1.65,14562.0,United Kingdom
556502,48188,DOORMAT WELCOME PUPPIES,2,2011-06-13 08:43:00,7.95,13761.0,United Kingdom
545590,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-04 10:24:00,2.95,15220.0,United Kingdom
570216,22938,CUPCAKE LACE PAPER SET 6,8,2011-10-09 12:04:00,1.95,14595.0,United Kingdom
536821,21494,ROTATING LEAVES T-LIGHT HOLDER,3,2010-12-02 17:17:00,1.25,17757.0,United Kingdom
549577,22983,CARD BILLBOARD FONT,12,2011-04-11 08:16:00,0.42,14286.0,United Kingdom
580256,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-12-02 12:24:00,4.95,14688.0,United Kingdom
558563,22855,FINE WICKER HEART ,12,2011-06-30 13:43:00,1.25,14561.0,United Kingdom
566760,84016,FLAG OF ST GEORGE CAR FLAG,25,2011-09-14 16:36:00,0.42,15272.0,United Kingdom
566629,23397,FOOT STOOL HOME SWEET HOME ,2,2011-09-14 10:32:00,9.95,15622.0,United Kingdom
581173,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2011-12-07 15:07:00,1.65,17870.0,United Kingdom
562564,22149,FELTCRAFT 6 FLOWER FRIENDS,20,2011-08-07 10:43:00,2.1,15058.0,United Kingdom
571433,23039,T-LIGHT HOLDER SILVER HEART HANDLE,12,2011-10-17 13:19:00,1.95,13015.0,United Kingdom
562603,22966,GINGERBREAD MAN COOKIE CUTTER,3,2011-08-08 10:40:00,1.25,17870.0,United Kingdom
547047,47566,PARTY BUNTING,60,2011-03-20 11:46:00,4.15,14258.0,United Kingdom
566281,21174,POTTERING IN THE SHED METAL SIGN,12,2011-09-11 14:15:00,2.08,12748.0,United Kingdom
550302,C2,CARRIAGE,1,2011-04-17 10:17:00,50.0,14156.0,EIRE
550185,22090,PAPER BUNTING RETROSPOT,6,2011-04-14 18:22:00,2.95,17142.0,United Kingdom
561693,22619,SET OF 6 SOLDIER SKITTLES,4,2011-07-29 09:48:00,3.75,15120.0,United Kingdom
560601,20711,JUMBO BAG TOYS ,1,2011-07-19 17:17:00,2.08,16764.0,United Kingdom
580893,23579,SNACK TRAY I LOVE LONDON,1,2011-12-06 12:38:00,1.95,17290.0,United Kingdom
577507,23084,RABBIT NIGHT LIGHT,5,2011-11-20 12:42:00,2.08,14710.0,United Kingdom
543007,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-02-02 12:54:00,1.25,13894.0,United Kingdom
556484,23299,FOOD COVER WITH BEADS SET 2 ,2,2011-06-12 13:17:00,3.75,16938.0,United Kingdom
561453,21903,MAN FLU METAL SIGN,12,2011-07-27 11:47:00,2.1,13183.0,United Kingdom
551056,22436,12 COLOURED PARTY BALLOONS,10,2011-04-26 11:51:00,0.65,16442.0,United Kingdom
581467,21790,VINTAGE SNAP CARDS,2,2011-12-08 19:24:00,0.85,13077.0,United Kingdom
570657,23202,JUMBO BAG VINTAGE LEAF,20,2011-10-11 14:10:00,2.08,14911.0,EIRE
544484,21588,RETROSPOT GIANT TUBE MATCHES,12,2011-02-21 11:10:00,2.55,15321.0,United Kingdom
558685,23170,REGENCY TEA PLATE ROSES ,12,2011-07-01 11:32:00,1.65,17706.0,United Kingdom
573315,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-28 17:27:00,2.95,17839.0,United Kingdom
571038,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2011-10-13 12:58:00,2.1,15511.0,United Kingdom
560253,22423,REGENCY CAKESTAND 3 TIER,6,2011-07-17 12:52:00,12.75,13993.0,United Kingdom
536733,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2010-12-02 12:50:00,2.95,15738.0,United Kingdom
539250,84823,DANISH ROSE FOLDING CHAIR,2,2010-12-16 13:44:00,7.95,15157.0,United Kingdom
549387,20726,LUNCH BAG WOODLAND,10,2011-04-08 11:33:00,1.65,13178.0,United Kingdom
576687,22602,RETROSPOT WOODEN HEART DECORATION,4,2011-11-16 12:13:00,0.85,13558.0,United Kingdom
559932,22760,"TRAY, BREAKFAST IN BED",18,2011-07-14 09:26:00,12.75,17389.0,United Kingdom
545702,22784,LANTERN CREAM GAZEBO ,1,2011-03-06 15:21:00,4.95,14247.0,United Kingdom
571456,23199,JUMBO BAG APPLES,1,2011-10-17 13:57:00,2.08,16729.0,United Kingdom
555001,84949,SILVER HANGING T-LIGHT HOLDER,18,2011-05-31 08:32:00,1.65,16566.0,United Kingdom
546983,22521,CHILDS GARDEN TROWEL PINK,12,2011-03-18 12:27:00,0.85,16626.0,United Kingdom
549577,22088,PAPER BUNTING COLOURED LACE,6,2011-04-11 08:16:00,2.95,14286.0,United Kingdom
575691,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-11-10 16:21:00,7.95,14180.0,United Kingdom
570826,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2011-10-12 13:14:00,2.55,16753.0,United Kingdom
540986,21621,VINTAGE UNION JACK BUNTING,2,2011-01-12 16:14:00,8.5,15291.0,United Kingdom
558237,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2011-06-27 15:04:00,2.1,12867.0,United Kingdom
560209,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2011-07-15 14:05:00,2.55,15004.0,United Kingdom
550136,21128,GOLD FISHING GNOME,6,2011-04-14 13:56:00,6.95,16957.0,United Kingdom
580884,22119,PEACE WOODEN BLOCK LETTERS,1,2011-12-06 12:21:00,1.95,15907.0,United Kingdom
559607,23053,RECYCLED ACAPULCO MAT PINK,2,2011-07-11 11:39:00,8.25,12681.0,France
552039,22984,CARD GINGHAM ROSE ,24,2011-05-06 08:10:00,0.42,13081.0,United Kingdom
573275,22386,JUMBO BAG PINK POLKADOT,100,2011-10-28 13:12:00,1.79,15311.0,United Kingdom
544182,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-02-16 15:13:00,3.95,18257.0,United Kingdom
557570,20774,GREEN FERN NOTEBOOK,2,2011-06-21 10:48:00,1.65,15998.0,United Kingdom
577315,90188,DROP EARRINGS W FLOWER & LEAF,1,2011-11-18 13:25:00,2.55,17811.0,United Kingdom
542527,22970,LONDON BUS COFFEE MUG,6,2011-01-28 12:48:00,2.55,17188.0,United Kingdom
566735,21213,PACK OF 72 SKULL CAKE CASES,2,2011-09-14 14:19:00,0.55,15707.0,United Kingdom
545050,22467,GUMBALL COAT RACK,6,2011-02-27 11:57:00,2.55,15951.0,United Kingdom
540489,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2011-01-07 16:32:00,4.25,13593.0,United Kingdom
575335,23203,JUMBO BAG VINTAGE DOILY ,300,2011-11-09 13:56:00,1.79,12931.0,United Kingdom
540513,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-01-09 11:41:00,1.25,13758.0,United Kingdom
572287,23133,LARGE IVORY HEART WALL ORGANISER,2,2011-10-23 12:26:00,8.25,15584.0,United Kingdom
567796,23367,SET 12 COLOUR PENCILS SPACEBOY ,6,2011-09-22 11:46:00,0.65,16395.0,United Kingdom
574933,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-11-07 16:49:00,2.1,18150.0,United Kingdom
554795,47566B,TEA TIME PARTY BUNTING,4,2011-05-26 12:46:00,4.95,14210.0,United Kingdom
563214,22079,RIBBON REEL HEARTS DESIGN ,5,2011-08-14 12:56:00,1.65,16370.0,United Kingdom
553843,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-05-19 12:29:00,2.1,12553.0,France
561026,84992,72 SWEETHEART FAIRY CAKE CASES,4,2011-07-24 10:49:00,0.55,17265.0,United Kingdom
568513,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-09-27 12:36:00,1.25,13555.0,United Kingdom
569417,23228,FILIGREE HEART BIRD WHITE ,24,2011-10-04 10:29:00,1.25,17629.0,United Kingdom
555854,21192,WHITE BELL HONEYCOMB PAPER ,1,2011-06-07 13:47:00,1.65,12748.0,United Kingdom
557471,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-06-20 13:27:00,1.25,15825.0,United Kingdom
557289,23101,SILVER STARS TABLE DECORATION,2,2011-06-19 12:58:00,0.83,16880.0,United Kingdom
566581,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-09-13 13:47:00,2.95,16081.0,United Kingdom
563355,23207,LUNCH BAG ALPHABET DESIGN,10,2011-08-15 14:39:00,1.65,14156.0,EIRE
578140,22551,PLASTERS IN TIN SPACEBOY,96,2011-11-23 10:58:00,1.45,14646.0,Netherlands
545701,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,1,2011-03-06 15:17:00,2.55,17107.0,United Kingdom
555343,21558,SKULL LUNCH BOX WITH CUTLERY ,4,2011-06-02 11:42:00,2.55,15918.0,United Kingdom
552835,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2011-05-11 14:17:00,1.65,17664.0,United Kingdom
553208,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-05-16 09:10:00,2.08,12674.0,France
571653,23224,CHERUB HEART DECORATION GOLD,24,2011-10-18 12:17:00,0.72,14298.0,United Kingdom
578400,35646,VINTAGE BEAD PINK EVENING BAG,2,2011-11-24 11:52:00,1.25,12748.0,United Kingdom
563546,22192,BLUE DINER WALL CLOCK,1,2011-08-17 12:24:00,8.5,16729.0,United Kingdom
579146,22602,RETROSPOT WOODEN HEART DECORATION,1,2011-11-28 13:14:00,0.85,16347.0,United Kingdom
568400,23406,HOME SWEET HOME KEY HOLDER,2,2011-09-27 10:27:00,6.25,13644.0,United Kingdom
536535,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-01 13:38:00,4.95,15605.0,United Kingdom
578315,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-11-23 16:34:00,0.85,17725.0,United Kingdom
564972,21871,SAVE THE PLANET MUG,12,2011-08-31 15:30:00,1.25,12621.0,Germany
553408,23168,CLASSIC CAFE SUGAR DISPENSER,12,2011-05-17 09:13:00,1.25,13976.0,United Kingdom
554160,21669,BLUE STRIPE CERAMIC DRAWER KNOB,8,2011-05-23 11:49:00,1.25,17841.0,United Kingdom
569401,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-10-04 08:56:00,4.25,15111.0,United Kingdom
569983,22563,HAPPY STENCIL CRAFT,2,2011-10-06 19:49:00,1.25,17231.0,United Kingdom
574916,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-11-07 16:19:00,4.25,16790.0,United Kingdom
578370,21934,SKULL SHOULDER BAG,2,2011-11-24 11:11:00,1.65,17346.0,United Kingdom
574247,21166,COOK WITH WINE METAL SIGN ,12,2011-11-03 12:56:00,2.08,13168.0,United Kingdom
556283,21211,SET OF 72 SKULL PAPER  DOILIES,12,2011-06-10 08:50:00,1.45,15628.0,United Kingdom
545183,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-02-28 14:59:00,2.1,15570.0,United Kingdom
575891,23469,CARD HOLDER LOVE BIRD SMALL,6,2011-11-11 14:12:00,4.15,15692.0,United Kingdom
573442,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-10-31 10:42:00,4.25,12488.0,France
576060,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-13 15:25:00,4.95,13681.0,United Kingdom
552830,21928,JUMBO BAG SCANDINAVIAN PAISLEY,20,2011-05-11 13:49:00,1.95,15187.0,United Kingdom
562880,22149,FELTCRAFT 6 FLOWER FRIENDS,48,2011-08-10 10:53:00,1.85,15838.0,United Kingdom
573509,23504,PLAYING CARDS JUBILEE UNION JACK,12,2011-10-31 12:21:00,1.25,16169.0,United Kingdom
557492,21117,BLOND DOLL DOORSTOP,12,2011-06-20 15:08:00,1.25,13717.0,United Kingdom
553345,22193,RED DINER WALL CLOCK,3,2011-05-16 12:53:00,8.5,16729.0,United Kingdom
558700,23156,SET OF 5 MINI GROCERY MAGNETS,1,2011-07-01 12:33:00,2.08,17920.0,United Kingdom
573993,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-11-02 11:23:00,5.95,16790.0,United Kingdom
574306,22625,RED KITCHEN SCALES,2,2011-11-03 16:37:00,8.5,17481.0,United Kingdom
548670,22726,ALARM CLOCK BAKELIKE GREEN,2,2011-04-01 15:37:00,3.75,15356.0,United Kingdom
555101,85099B,JUMBO BAG RED RETROSPOT,20,2011-05-31 13:45:00,2.08,13070.0,United Kingdom
572306,22505,MEMO BOARD COTTAGE DESIGN,3,2011-10-23 15:11:00,4.95,17841.0,United Kingdom
551868,22620,4 TRADITIONAL SPINNING TOPS,12,2011-05-04 16:29:00,1.45,12540.0,Spain
556922,22097,SWALLOW SQUARE TISSUE BOX,1,2011-06-15 13:56:00,1.25,12748.0,United Kingdom
550193,PADS,PADS TO MATCH ALL CUSHIONS,1,2011-04-15 09:27:00,0.001,13952.0,United Kingdom
547874,22241,GARLAND WOODEN HAPPY EASTER,12,2011-03-27 15:39:00,1.25,14476.0,United Kingdom
549241,85099B,JUMBO BAG RED RETROSPOT,6,2011-04-07 11:40:00,2.08,15719.0,United Kingdom
578811,21249,WOODLAND  HEIGHT CHART STICKERS ,12,2011-11-25 13:28:00,2.95,12438.0,Norway
562560,23089,GLASS BON BON JAR,6,2011-08-05 17:12:00,1.65,14156.0,EIRE
556767,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-06-14 12:17:00,2.95,18073.0,United Kingdom
540538,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-01-09 14:36:00,0.85,17841.0,United Kingdom
560186,23092,LARGE ANTIQUE WHITE PHOTO FRAME,1,2011-07-15 11:57:00,7.9,17266.0,United Kingdom
571281,21259,VICTORIAN SEWING BOX SMALL ,14,2011-10-16 13:23:00,4.95,14088.0,United Kingdom
574826,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-07 10:58:00,0.42,15870.0,United Kingdom
543188,22729,ALARM CLOCK BAKELIKE ORANGE,8,2011-02-04 11:45:00,3.75,12567.0,France
545545,22135,MINI LADLE LOVE HEART PINK,2,2011-03-03 15:02:00,0.42,17841.0,United Kingdom
547910,82580,BATHROOM METAL SIGN,2,2011-03-28 12:23:00,0.55,14159.0,United Kingdom
542613,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-01-30 14:36:00,0.55,17431.0,United Kingdom
538356,21463,MIRRORED DISCO BALL ,32,2010-12-10 15:56:00,4.95,14062.0,United Kingdom
548186,85123A,WHITE HANGING HEART T-LIGHT HOLDER,72,2011-03-29 15:02:00,2.55,13777.0,United Kingdom
571509,23397,FOOT STOOL HOME SWEET HOME ,2,2011-10-17 15:28:00,9.95,13110.0,United Kingdom
573390,23551,PACK OF 12 PAISLEY PARK TISSUES ,24,2011-10-30 14:53:00,0.39,17213.0,United Kingdom
542724,85099B,JUMBO BAG RED RETROSPOT,10,2011-01-31 14:59:00,1.95,16779.0,United Kingdom
564065,23033,DRAWER KNOB CERAMIC RED,12,2011-08-22 15:05:00,1.45,15150.0,United Kingdom
537435,M,Manual,2,2010-12-06 16:58:00,5.95,17920.0,United Kingdom
566440,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,2011-09-12 15:19:00,6.25,15755.0,United Kingdom
572224,22594,CHRISTMAS GINGHAM TREE,12,2011-10-21 13:46:00,0.85,16558.0,United Kingdom
577071,35818P,"ACRYLIC JEWEL ICICLE, PINK",5,2011-11-17 14:56:00,0.38,13969.0,United Kingdom
576339,23218,LAUREL STAR ANTIQUE GOLD,3,2011-11-14 15:27:00,2.46,14096.0,United Kingdom
572756,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,48,2011-10-25 17:32:00,1.0,15482.0,United Kingdom
540364,17091J,VANILLA INCENSE IN TIN,1,2011-01-06 16:03:00,1.25,14505.0,United Kingdom
574059,23113,PANTRY CHOPPING BOARD,1,2011-11-02 14:13:00,4.95,14646.0,Netherlands
551258,21881,CUTE CATS TAPE,12,2011-04-27 12:02:00,0.65,12621.0,Germany
579162,22865,HAND WARMER OWL DESIGN,1,2011-11-28 13:58:00,2.1,16393.0,United Kingdom
